"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10763625","73414412030000060","1955 Oak Berry Circle","350000.00","1446.00","1","2136.00","350000.00","2021-12-08","2021-12-09","2022-01-26","","","","","WELLINGTONS EDGE PAR 76 PH 1","","N","C","2022-01-28","350000.00","","2022-01-25",""
"RX-10763607","73414403140000070","457 Goldenwood Way","426000.00","1578.00","4","2106.00","399000.00","2021-12-08","2021-12-12","2022-01-14","","","","","Tree Tops of Wellington","","N","C","2022-01-18","399000.00","","2021-01-13",""
"RX-10763854","73414426010000890","4153 Bluff Harbor Way","662000.00","2152.00","33","2799.00","659000.00","2021-12-08","2022-01-10","2022-02-18","","","","","ISLES AT WELLINGTON","","N","C","2022-02-20","659000.00","","2022-02-11",""
"RX-10763600","73414417010580090","2968 Appaloosa Trail","2906667.00","3639.00","108","7048.00","3100000.00","2021-12-08","2022-03-26","2022-06-01","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2022-06-02","3300000.00","","2022-06-01",""
"RX-10763601","73414417010580110 & 73414417010580100","2996, 2984 Appaloosa Trail","3813334.00","2822.00","108","5250.00","4200000.00","2021-12-08","2022-03-26","2022-06-01","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2022-06-02","4500000.00","","2022-06-01",""
"RX-10763958","73414409020420280","2329 Seaford Drive","725000.00","3137.00","3","3746.00","725000.00","2021-12-10","2021-12-13","2022-01-27","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2022-01-28","725000.00","","2022-01-25",""
"RX-10764071","73424407030003620","9577 Worswick Court","700000.00","3467.00","3","4197.00","750000.00","2021-12-10","2021-12-13","2022-01-07","","","","","Olympia 1","","N","C","2022-01-08","750000.00","","2021-01-07",""
"RX-10764017","73424407030003510","9662 Worswick Court","1400000.00","4017.00","121","5248.00","1499900.00","2021-12-10","2022-04-10","2022-05-12","","","","","OLYMPIA 1","","N","C","2022-05-13","1499900.00","","2022-05-13",""
"RX-10764405","73414406030002160","531 Cypress Crossing","825000.00","3495.00","12","4685.00","849900.00","2021-12-11","2022-01-07","2022-02-16","","","","","Binks Forest of the Landings","","N","C","2022-02-16","879000.00","2021-12-15","2022-02-09",""
"RX-10764183","73404413000007480","16552 Norris Road","1400000.00","4429.00","111","5313.00","1495000.00","2021-12-11","2022-04-22","2022-08-12","","","","","Rustic Ranches","","N","C","2022-09-06","1495000.00","2022-01-01","2022-05-06",""
"RX-10764219","73414423100000660","11314 Edgewater Circle","550000.00","2595.00","3","3394.00","549000.00","2021-12-12","2021-12-15","2022-01-31","","","","","ORANGE POINT 1","","N","C","2022-02-25","549000.00","","2022-01-31",""
"RX-10764289","73414404010750320","13935 Geranium Place","551500.00","2419.00","6","3452.00","549000.00","2021-12-12","2021-12-18","2022-02-28","","","","","SUGAR POND MANOR","","N","C","2022-02-28","549000.00","","2021-02-26",""
"RX-10764618","73414409050000590","12761 Meadowbreeze Drive","451000.00","1798.00","4","2289.00","440000.00","2021-12-13","2021-12-20","2022-02-01","","","","","Meadowland Cove","","N","C","2022-02-01","440000.00","2021-12-16","2022-02-01",""
"RX-10764313","73414410010260130","1262 Mystic Way","475000.00","1362.00","6","2028.00","469000.00","2021-12-13","2021-12-31","2022-02-25","","","","","SOUTH SHORE 1 OF WELLINGTON","","N","C","2022-02-25","469000.00","","2022-02-07",""
"RX-10764409","73414424060020050","10641 Willow Oak Court","589000.00","3039.00","37","3826.00","620000.00","2021-12-13","2022-01-19","2022-03-11","","","","","OAKMONT ESTATES PUD","","N","C","2022-03-14","620000.00","","2022-03-07",""
"AX-11134976","73414424050003310","10598 Versailles Boulevard","940000.00","3451.00","41","4526.00","975000.00","2021-12-13","2022-01-23","2022-02-26","","","","","VERSAILLES","","","C","2022-03-14","975000.00","","2022-01-23",""
"RX-10764859","723233170002900","8206 Laborie Lane","627500.00","2001.00","3","2687.00","615000.00","2021-12-14","2021-12-17","2022-01-19","","","","","VillageWalk","","N","C","2022-01-20","615000.00","","2021-01-19",""
"RX-10764784","73414409040000900","12956 Meadowbreeze Drive","438000.00","1580.00","5","2015.00","420000.00","2021-12-15","2021-12-20","2022-01-21","","","","","MEADOWLAND COVE PL 1 OF WELLINGTON","","N","C","2022-01-24","420000.00","","2022-01-21",""
"RX-10764824","73414426070000290","4675 Manderly Drive","1100000.00","3280.00","43","4309.00","1150000.00","2021-12-15","2022-01-27","2022-02-18","","","","","ISLES AT WELLINGTON","","N","C","2022-02-24","1200000.00","","2022-02-21",""
"RX-10765224","73414332030050020","14785 Horseshoe Trace","1100000.00","3178.00","12","4633.00","1199000.00","2021-12-16","2022-01-01","2022-02-07","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2022-02-07","1199000.00","","2022-02-01",""
"RX-10765532","73414410050050050","1400 Mystic Court","551000.00","2218.00","4","2981.00","525000.00","2021-12-17","2021-12-21","2022-02-28","","","","","SOUTH SHORE 3 OF WELLINGTON","","N","C","2022-02-28","525000.00","","2022-03-15",""
"RX-10765351","73424417050005960","8465 Yorke Road","679000.00","2520.00","10","3387.00","679000.00","2021-12-17","2022-01-10","2022-02-17","","","","","VILLAGEWALK","","N","C","2022-02-18","679000.00","2021-12-31","2022-02-21",""
"RX-10765418","73414420090000260","3585 & 3549 & 3531 Olde Hampton Drive","21675000.00","7086.00","427","21691.00","29900000.00","2021-12-17","2023-02-17","2023-05-01","","","","","GRAND PRIX VILLAGE","","N","C","2023-05-01","35000000.00","","2023-05-01",""
"RX-10765921","73414426030000340","11153 Maritime Court","740000.00","3441.00","2","4471.00","765000.00","2021-12-19","2021-12-21","2022-01-13","","","","","ISLES AT WELLINGTON 2","","N","C","2022-01-13","765000.00","","2022-01-17",""
"RX-10765981","73424417080009400","8302 Tobago Lane","720000.00","2001.00","32","2687.00","750000.00","2021-12-20","2022-01-21","2022-03-25","","","","","VILLAGEWALK OF WELLINGTON 5","","N","C","2022-03-25","750000.00","","2022-03-22",""
"RX-10765684","73414424050003010","10706 Versailles Boulevard","1300000.00","5717.00","34","6978.00","1399000.00","2021-12-20","2022-01-23","2022-03-04","","","","","VERSAILLES","","N","C","2022-03-04","1399000.00","","2022-03-04",""
"RX-10765790","73414415180000120","12832 Mizner Way","2950000.00","4482.00","10","5813.00","2950000.00","2021-12-20","2021-12-30","2022-01-28","","","","","MIZNER ESTATES OF PALM BEACH POLO & COUN","","N","C","2022-01-28","2950000.00","","2022-01-28",""
"RX-10765888","73424407030004580","9846 Warner Lane","580000.00","2573.00","4","3021.00","549900.00","2021-12-21","2022-01-10","2022-02-15","","","","","OLYMPIA","","N","C","2022-02-18","549900.00","2022-01-06","2022-02-15",""
"RX-10766016","73424417020013780","9270 Delemar Court","925000.00","3963.00","62","5248.00","925000.00","2021-12-21","2022-02-21","2022-04-08","","","","","OLYMPIA 2","","N","C","2022-04-12","925000.00","","2022-03-31",""
"AX-11138614","73414422010000220","12509 Equine Lane","1420000.00","3740.00","23","4833.00","1495000.00","2021-12-21","2022-01-13","2022-01-21","","","","","EQUESTRIAN CLUB","","","C","2022-01-24","1495000.00","","2022-01-21",""
"RX-10765903","73414420060000340","14245 Stroller Way","2600000.00","2764.00","91","3722.00","2750000.00","2021-12-21","2022-03-22","2022-04-15","","","","","EQUESTRIAN CLUB ESTATES 2","","N","C","2022-04-16","2750000.00","","2022-04-15",""
"RX-10766098","73414424050003600","10525 Versailles Boulevard","1850000.00","6307.00","7","7724.00","1850000.00","2021-12-22","2022-01-08","2022-02-01","","","","","Versailles","","N","C","2022-03-02","1850000.00","2022-01-01","2022-02-09",""
"RX-10766292","73414426090000300","11158 Mainsail Court","949000.00","3874.00","33","4844.00","949000.00","2021-12-23","2022-01-25","2022-03-01","","","","","ISLES AT WELLINGTON","","N","C","2022-03-01","1200000.00","","2022-03-01",""
"RX-10790859","73414418010190080","15875 Britten Lane","2240000.00","3746.00","0","6196.00","2240000.00","2021-12-23","2021-12-23","2022-04-07","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2022-04-11","2200000.00","","2022-04-07",""
"RX-10766318","73414411090000540","11942 Donlin Drive","465000.00","1834.00","2","2269.00","459000.00","2021-12-24","2021-12-29","2022-01-31","","","","","PARK PLACE OF WELLINGTON","","N","C","2022-01-31","459000.00","2021-12-27","2022-01-31",""
"RX-10766313","73414426030000260","11166 Maritime Court","660000.00","2821.00","22","3551.00","669900.00","2021-12-24","2022-01-15","2022-02-15","","","","","ISLES AT WELLINGTON 2","","N","C","2022-02-24","674900.00","","2022-02-17",""
"RX-10766422","73414404170000830","1039 Aviary Road","693000.00","2892.00","12","3517.00","710000.00","2021-12-26","2022-01-07","2022-02-09","","","","","EMERALD FOREST OF WELLINGTON 2","","N","C","2022-02-10","710000.00","","2022-02-08",""
"RX-10766521","73414407060000120","15930 Lisbon Court","629000.00","2086.00","1","2779.00","629000.00","2021-12-27","2021-12-28","2022-01-26","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON","","N","C","2022-01-26","629000.00","","2022-01-31",""
"RX-10766682","73414423080000650","3636 Miramontes Circle","630000.00","2150.00","45","3198.00","630000.00","2021-12-27","2022-02-14","2022-03-10","","","","","ORANGE POINT TR A","","N","C","2022-03-12","645000.00","2021-12-28","2022-03-15",""
"RX-10766579","73414426050000040","11653 S Breeze Place","982400.00","3962.00","11","5149.00","1300000.00","2021-12-27","2022-01-19","2022-03-01","","","","","ISLES AT WELLINGTON 4","","N","C","2022-03-01","1500000.00","2022-01-07","2022-03-01",""
"RX-10766594","73414409030001210","2386 Sunderland Avenue","2100000.00","4527.00","2","6206.00","2195000.00","2021-12-27","2022-01-07","2022-02-14","","","","","POLO WEST-GREENVIEW SHORES OF WELLINGTON","","N","C","2022-02-15","2195000.00","2022-01-05","2022-02-14",""
"FX-10312712","73414403140000160","476 Goldenwood Way","392500.00","2006.00","49","","395000.00","2021-12-29","2022-02-16","2022-03-11","","","","","Tree Tops Wellington","","","C","2022-03-23","395000.00","","2022-03-11",""
"RX-10766993","73414423080001390","3697 Miramontes Circle","575000.00","2114.00","45","2728.00","569900.00","2021-12-30","2022-02-24","2022-04-07","","","","","Grand Isles","","N","C","2022-04-07","569900.00","2022-01-06","2022-04-07",""
"FX-10312845","73424418010005990","2315 Waburton Terrace","680000.00","3035.00","2","","675000.00","2021-12-30","2022-01-05","2022-02-08","","","","","Olympia Ph 01 Prcl L Repl","","","C","2022-02-11","675000.00","2022-01-03","2022-02-08",""
"RX-10767822","73414419010050190","15231 Sunnyland Lane","8650000.00","6947.00","34","18111.00","8750000.00","2022-01-04","2022-02-07","2022-04-20","","","","","PALM BEACH POINT","","N","C","2022-04-21","8750000.00","","2022-04-18",""
"RX-10768075","73414411020030070","11733 Turnstone Drive","499000.00","1869.00","5","2490.00","499000.00","2022-01-05","2022-01-10","2022-02-25","","","","","EASTWOOD OF WELLINGTON","","N","C","2022-02-27","499000.00","","2022-02-10",""
"RX-10768412","73424417030002190","8050 Inagua Lane","660000.00","2478.00","0","3366.00","660000.00","2022-01-05","2022-01-05","2022-02-04","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2022-02-07","660000.00","","2022-01-14",""
"RX-10768070","73414403030010310","284 Old Country Road S","970000.00","2709.00","18","3601.00","949000.00","2022-01-05","2022-01-29","2022-02-28","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2022-03-03","949000.00","","2022-02-28",""
"RX-10768014","73414408010250070","14699 Halter Road","3300000.00","4310.00","41","10264.00","3895000.00","2022-01-05","2022-02-15","2022-05-18","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2022-05-19","3895000.00","","2022-04-29",""
"FX-10313076","73414403140000200","12655 Timber Ridge Circle","452000.00","1716.00","1","","450000.00","2022-01-06","2022-01-08","2022-02-11","","","","","Tree Tops Wellington","","","C","2022-02-12","450000.00","2022-01-07","2022-02-11",""
"RX-10768293","73414423080001590","3605 Miramontes Circle","499900.00","1908.00","4","2578.00","499900.00","2022-01-06","2022-01-10","2022-02-04","","","","","Grand Isles","","N","C","2022-02-04","499900.00","","2022-02-09",""
"AX-11143349","73414403080070540","12260 Sannenwood Lane","524900.00","1892.00","25","","513900.00","2022-01-06","2022-01-31","2022-02-14","","","","","PINEWOOD EAST 2 OF WELLING","","","C","2022-02-14","513900.00","","2022-04-04",""
"RX-10768090","73414404010680510","1632 Rye Terrace","565000.00","1929.00","3","2773.00","550000.00","2022-01-06","2022-01-10","2022-02-25","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-03-10","550000.00","2022-01-07","2022-02-24",""
"RX-10768295","73404413000003410","2250 Cotton Tail Drive","700000.00","1866.00","3","2474.00","699000.00","2022-01-06","2022-01-13","2022-02-09","","","","","Rustic Ranches","","N","C","2022-02-09","699000.00","2022-01-10","2022-02-15",""
"FX-10312951","73424407050024020","9594 E Via Grandezza","700000.00","3064.00","9","3718.00","720000.00","2022-01-07","2022-01-16","2022-03-10","","","","","Buena Vida","","","C","2022-03-11","720000.00","","2022-03-16",""
"RX-10768518","73424417020015750","2601 Treanor Terrace","1025000.00","4034.00","26","4911.00","990000.00","2022-01-07","2022-02-02","2022-02-09","","","","","OLYMPIA 2","","N","C","2022-02-19","990000.00","","2022-02-28",""
"RX-10768688","73414403170090110","13149 Green Finch Terrace","379000.00","1097.00","10","1650.00","379000.00","2022-01-08","2022-01-26","2022-02-23","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2022-02-25","379000.00","2022-01-16","2022-02-23",""
"FX-10313763","73414411030040320","1020 Larch Way","551000.00","2127.00","4","","525000.00","2022-01-08","2022-01-18","2022-02-02","","","","","EASTWOOD OF WELLINGTON 2","","","C","2022-02-02","525000.00","2022-01-14","2022-02-02",""
"RX-10768563","73414418010080190","15395 Hawker Lane","1350000.00","4418.00","4","6124.00","1390000.00","2022-01-08","2022-01-12","2022-04-13","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2022-04-14","1390000.00","","2022-04-12",""
"RX-10769003","73414410320000260","12221 Dartmoor Drive","425000.00","1650.00","10","2050.00","425000.00","2022-01-10","2022-01-24","2022-02-17","","","","","WELLINGTON DOWNS","","N","C","2022-04-07","425000.00","2022-01-13","2022-02-21",""
"RX-10769055","73424417020008710","2884 Shaughnessy Drive","735000.00","3308.00","54","4136.00","759000.00","2022-01-10","2022-03-05","2022-04-22","","","","","OLYMPIA 2","","N","C","2022-04-28","789888.00","","2022-04-27",""
"RX-10769595","73414424050003520","10522 Versailles Boulevard","1000000.00","3714.00","41","4851.00","1100000.00","2022-01-10","2022-02-28","2022-04-22","","","","","VERSAILLES","","N","C","2022-04-23","1100000.00","2022-01-18","2022-04-22",""
"RX-10769154","73424417020007210","2654 Sawyer Terrace","610000.00","2888.00","2","3512.00","589900.00","2022-01-11","2022-01-13","2022-05-09","","","","","OLYMPIA 2","","N","C","2022-05-09","589900.00","","2022-04-14",""
"RX-10770087","73414426030000480","11254 Marina Bay Road","940000.00","3375.00","9","4471.00","899900.00","2022-01-11","2022-01-24","2022-03-31","","","","","Isles at Wellington / Mariners Cove","","N","C","2022-04-05","899900.00","2022-01-15","2022-04-14",""
"RX-10769272","73414411030050090","1268 Jackpine Street","475000.00","1348.00","5","1818.00","475000.00","2022-01-12","2022-01-17","2022-02-22","","","","","EASTWOOD NO 2 OF WELLINGTON","","N","C","2022-02-22","475000.00","","2022-02-22",""
"RX-10769587","73424417030002840","8185 Laborie Lane","660000.00","2001.00","16","2687.00","689000.00","2022-01-12","2022-01-31","2022-04-01","","","","","VILLAGEWALK","","N","C","2022-04-05","689000.00","2022-01-15","2022-03-31",""
"RX-10769700","73414404010310200","13709 Columbine Avenue","670000.00","2430.00","4","3334.00","669000.00","2022-01-13","2022-01-17","2022-03-04","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2022-03-07","669000.00","","2022-03-01",""
"RX-10769769","00424407010001300","9437 Bristol Ridge Court","970000.00","3600.00","4","4595.00","900000.00","2022-01-13","2022-01-17","2022-02-07","","","","","STONEHAVEN","","N","C","2022-02-07","900000.00","","2022-02-11",""
"RX-10769827","73414412030000260","1908 Oak Berry Circle","429000.00","1408.00","12","1920.00","419000.00","2022-01-14","2022-02-07","2022-03-07","","","","","WELLINGTONS EDGE PAR 76 PH 1","","N","C","2022-03-08","419000.00","","2022-03-04",""
"RX-10769965","73424407030003270","2207 Stotesbury Way","1100000.00","4789.00","45","5614.00","1295000.00","2022-01-14","2022-03-03","2022-03-23","","","","","OLYMPIA","","N","C","2022-03-23","1295000.00","","2022-04-21",""
"FX-10313765","73414333010020330","13343 Doubletree Circle","1465000.00","5917.00","29","","1599000.00","2022-01-14","2022-02-12","2022-03-30","","","","","Pinewood Wellington","","","C","2022-04-21","1599000.00","","2022-04-11",""
"RX-10769941","73414419010020070","15787 Imperial Point Lane","9905000.00","7031.00","128","13221.00","11700000.00","2022-01-14","2022-05-27","2022-06-30","","","","","PALM BEACH POINT","","N","C","2022-07-01","11700000.00","","2022-06-30",""
"RX-10770288","73414416120000420","2714 Linkside Drive","495000.00","1464.00","6","1899.00","515000.00","2022-01-16","2022-01-22","2022-02-07","","","","","FAIRWAY COVE OF WELLINGTON","","N","C","2022-02-07","515000.00","","2022-02-07",""
"RX-10770267","73414422010000540","12501 World Cup Ln Lane","2100000.00","5981.00","32","8268.00","2495000.00","2022-01-16","2022-02-17","2022-03-22","","","","","Equestrian Club","","N","C","2022-03-22","2495000.00","","2022-02-17",""
"RX-10770652","73414416110000630","2381 Stonegate Drive","620000.00","2182.00","9","2927.00","595000.00","2022-01-17","2022-02-02","2022-02-28","","","","","STONEGATE OF WELLINGTON","","N","C","2022-03-01","595000.00","2022-01-19","2022-03-28",""
